"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000152465",398.059522989695,0.59213423924546,0.105133721912102,5.63220086263586,1.77924283800243e-08,9.95759702474097e-08
"ENSG00000060339",1699.77698412928,-0.227295159059965,0.0807308341202916,-2.81546897832479,0.00487060990163473,0.0114344333086945
"ENSG00000260400",9.83010536775839,0.277745528012638,0.544946527256752,0.509674828851196,0.610279290306889,0.700570595082903
"ENSG00000237149",135.054137279769,1.03976042376358,0.166174733530491,6.2570307872514,3.9237597694206e-10,2.60638020465891e-09
"ENSG00000122952",1129.93700830085,-0.941628249709812,0.0821111454912839,-11.4677276035537,1.91625315881179e-30,5.05115069807641e-29
"ENSG00000184923",12.7933937345192,-0.233260116985445,0.501669397407147,-0.464967801885142,0.641954514565617,0.727031819779986
"ENSG00000233871",24.8635080851096,0.783194660051692,0.370491984541235,2.11393145528233,0.0345211221638893,0.0651306716142142
"ENSG00000148655",72.0368542951951,-0.275162090721752,0.214221760555235,-1.28447310865417,0.198976466877649,0.288216099196063
"ENSG00000272767",34.2002693574045,1.3938583979843,0.313888093572742,4.44062207686537,8.9699202491984e-06,3.4591184165417e-05
"ENSG00000148459",116.598086271622,-0.0215451605218656,0.177956767961968,-0.121069632633866,0.903635881857044,0.930401589474004
"ENSG00000165512",114.150975429619,0.813704561836758,0.183828833188172,4.42642510276846,9.58076266502021e-06,3.67842262936419e-05
"ENSG00000122359",3805.70641398049,0.0490770375712742,0.0705111129150977,0.696018479106518,0.486417257209467,0.590345050654138
"ENSG00000151150",521.34253292199,0.10028221322963,0.101109292215041,0.99181995079491,0.321285363584263,0.425567754254243
"ENSG00000285257",17.7340147847039,0.330306919305568,0.423953797026621,0.779110652203517,0.435914535770317,0.541912070028483
"ENSG00000122378",2749.4689934431,0.584346867193348,0.0796359338353592,7.33772857365416,2.17249178012955e-13,1.96323053149978e-12
"ENSG00000148584",18.2187516910098,-1.05223453611878,0.440967121075001,-2.38619726013499,0.0170236171074901,0.0349690545645323
"ENSG00000107789",1055.30910362385,0.341911220681219,0.093052422606307,3.6743935418834,0.000238415022850621,0.000724545828760594
"ENSG00000108064",1150.24057754099,-0.158903286734487,0.0973395155891719,-1.63246432625727,0.102581707643296,0.166068354984277
"ENSG00000180581",22.734638389678,-0.229359658816666,0.392841719407842,-0.58384750775044,0.559322912142428,0.656632455387875
"ENSG00000107731",111.804497232882,4.54910849559918,0.307116920794532,14.812301724797,1.2199037767493e-49,7.0024081921958e-48
"ENSG00000178429",8.96733885739158,0.132092125622905,0.571318473350187,0.231205766633666,0.817154950242564,0.866356029025624
"ENSG00000119938",284.674642621906,-0.294295985288895,0.123488850539508,-2.38317859469215,0.0171638651065847,0.0352198313863951
"ENSG00000182771",73.3708289838903,3.48928928574323,0.29539787797572,11.812167743568,3.37739633012409e-32,9.53649934638598e-31
"ENSG00000237523",121.888011975528,-0.979013535759272,0.181923598325475,-5.3814543290186,7.38864506924313e-08,3.84412213650247e-07
"ENSG00000138326",7757.30601503488,0.00441221069193445,0.0636768315223462,0.0692906758463016,0.944758247497151,0.959819945644416
"ENSG00000224914",92.3563961520778,-0.417548535301232,0.207838923355945,-2.00900066531878,0.0445370631776762,0.0814861167874822
"ENSG00000108091",2061.05735847378,0.155095963635478,0.072547938843588,2.13784107595202,0.0325296439522131,0.0617933241399323
"ENSG00000151208",2415.69523462932,0.0966748213005334,0.0860156406594247,1.1239214235852,0.261046361895143,0.359789725356715
"ENSG00000138119",6033.13107887487,-0.379401004835362,0.0667186855453167,-5.6865779314202,1.29610254135699e-08,7.36709750706171e-08
"ENSG00000165733",1568.65755996946,-0.162992213667598,0.0735649046649188,-2.21562461624891,0.0267172215394507,0.0519807688553255
"ENSG00000152804",757.520083449743,-0.809994406725424,0.110009094746052,-7.3629767483792,1.79853708985345e-13,1.6414472917334e-12
"ENSG00000107771",678.337469824977,0.168153885810398,0.0970562689008808,1.73254018225371,0.0831774291732298,0.138987469029288
"ENSG00000165476",1861.72524275765,0.322085627110229,0.112113944305821,2.87284181378592,0.00406797748368908,0.0097254702137792
"ENSG00000184719",154.464859505199,-0.303037205138141,0.154702830131564,-1.95883426877472,0.0501321989089728,0.0902793468484597
"ENSG00000183621",96.7252506750046,-0.299899959365944,0.191593966436596,-1.56528916303421,0.117515122981458,0.186107218543647
"ENSG00000095587",11.5158679065602,0.995694244952812,0.538518651714357,1.84895034142838,0.0644649835743961,0.111631831236798
"ENSG00000148572",367.994345822501,0.160723627682815,0.111654046545776,1.43947875294355,0.150014925602402,0.228366086693004
"ENSG00000107719",365.944367813591,0.744258516956514,0.111632996745597,6.66701189302141,2.61063945680652e-11,1.92705831308264e-10
"ENSG00000108219",6381.45782196883,0.610519117581017,0.073673148344384,8.28686069892323,1.16276686002701e-16,1.39366537359568e-15
"ENSG00000107854",1700.49836005222,-0.00423456950538821,0.0775145651139475,-0.0546293396494367,0.956433763993691,0.968589703539545
"ENSG00000095713",26.8560052931618,3.60153044863478,0.489484912113211,7.35779665421393,1.86970566402103e-13,1.70283736102124e-12
"ENSG00000181192",1286.78024513404,0.339227048500832,0.0782285572786242,4.33635823414993,1.44862782767547e-05,5.4106497416389e-05
"ENSG00000155252",970.921774398405,0.201809998105982,0.0880974946279858,2.290757517659,0.0219774419345813,0.043824289996394
"ENSG00000107551",230.154323368409,1.55462944892679,0.138538206128691,11.2216657943633,3.19200424619535e-29,7.99145969815048e-28
"ENSG00000155629",91.0200073585765,1.47870372003423,0.20725495304814,7.13470871642217,9.6992335932865e-13,8.2682768052198e-12
"ENSG00000120054",13.09539231708,-6.10993031052437,1.24391769694724,-4.91184450990533,9.02235908138814e-07,4.06927283458835e-06
"ENSG00000165887",93.8316398691849,0.941289634701771,0.192910166636612,4.87941953041228,1.06398523047339e-06,4.74362347260106e-06
"ENSG00000077420",233.16960124503,-0.0989474853252659,0.127002316740308,-0.779099845301182,0.435920901260161,0.541912070028483
"ENSG00000213513",9.56457178288679,0.247256111689449,0.557516222807383,0.443495815143076,0.657407145504764,0.739729552968486
"ENSG00000174721",95.4804761854367,0.259253988168285,0.191881864612135,1.35111251233844,0.176659393933301,0.261401375742907
"ENSG00000156650",459.77009173296,-1.32188137465264,0.107105505159086,-12.3418620983975,5.38948225549598e-35,1.75133082604106e-33
"ENSG00000283930",25.2752264373123,0.392214371178722,0.355073775287677,1.10459965921435,0.269333098821849,0.368848106611306
"ENSG00000175395",133.909300034415,-0.599481399331284,0.176445052972794,-3.39755288817147,0.000679914439716514,0.00190166805145907
"ENSG00000166275",242.373677441358,-0.906646346026388,0.145166468835788,-6.24556313381146,4.22275920972195e-10,2.79541533420516e-09
"ENSG00000198060",981.880890062677,-0.0461977654401403,0.0841360802467181,-0.549083880597616,0.582947886857647,0.677169526405668
"ENSG00000151151",303.561316407886,0.616435776031843,0.133646489257292,4.61243523460686,3.97978569107718e-06,1.62678051790341e-05
"ENSG00000213341",792.36466903084,0.171411379154833,0.0939022685172581,1.82542319649423,0.0679371914706541,0.116832954682459
"ENSG00000120057",69.3072365681714,2.42919683231278,0.253429741498395,9.5852871014674,9.22008544853149e-22,1.5337511065479e-20
"ENSG00000107864",52.9861788467791,0.336336968160192,0.248296917398646,1.35457568979882,0.175552783156457,0.260006456126309
"ENSG00000231345",199.761056483433,-0.00392715691649971,0.134744814949709,-0.0291451431208352,0.976748832070984,0.98326267392516
"ENSG00000138190",843.159499876797,-0.201615382864062,0.0901105230875292,-2.23742328815717,0.0252586878785126,0.0495351880737295
"ENSG00000122870",4355.50303783699,0.171279355315296,0.0678980575519756,2.52259580746006,0.0116492212303503,0.024902475862993
"ENSG00000122863",1607.30259385493,0.626285624379033,0.0759695957818769,8.24389833766152,1.66688796544192e-16,1.97872074809262e-15
"ENSG00000155254",1315.27385798215,-0.021038306707015,0.0827097800327711,-0.254362987045537,0.799215142812322,0.852724197008561
"ENSG00000230224",33.4609960129705,-0.224941084525018,0.307747832440824,-0.730926625025934,0.46482397219424,0.569405287103509
"ENSG00000065613",2052.02594716739,-0.379672835859601,0.0940545886918092,-4.03672846950278,5.42017400548488e-05,0.000185200776181146
"ENSG00000099194",58019.3105071264,0.572385142636965,0.0594112090508159,9.63429547692573,5.72835899556344e-22,9.64863556685155e-21
"ENSG00000241935",156.426329489608,0.522623309596857,0.151229270064935,3.45583437235696,0.000548592301265829,0.00155809499627095
"ENSG00000166167",526.958259250638,0.120903311846769,0.10099251370874,1.19715122841136,0.231247615632774,0.325871831768707
"ENSG00000107438",4450.84839887312,1.30820560082456,0.0773614818078115,16.910296574651,3.77801907925316e-64,3.38084271451117e-62
"ENSG00000276805",80.6880333581635,-0.725149921817128,0.203162486837972,-3.56931012758993,0.000357922518670611,0.0010548468081071
"ENSG00000148468",720.938922659251,0.72583787709639,0.11122391174462,6.52591574699314,6.75873064606134e-11,4.83162022833963e-10
"ENSG00000189180",522.518978313839,-0.706528292738629,0.108349615736464,-6.52081955193176,6.992426637082e-11,4.99254684194275e-10
"ENSG00000165507",67.5863726842226,1.70345378078901,0.242524192477778,7.02385095435412,2.15835050047525e-12,1.77572919534621e-11
"ENSG00000171160",246.139498858342,-0.384410634735859,0.131131761891997,-2.93148379301475,0.00337346968005308,0.00821362437797214
"ENSG00000213260",42.3450717942728,-0.026887990930714,0.322822121164258,-0.0832904227062953,0.933620615407712,0.951727990353112
"ENSG00000148834",1356.35046144999,-0.0703889059313958,0.0824591041581353,-0.853622006327015,0.393314461261319,0.500681160563906
"ENSG00000165879",209.440820627941,-0.54545544051641,0.139702661771513,-3.90440263341949,9.44584108391729e-05,0.000308266180875924
"ENSG00000196072",748.258025310482,0.0596651870735491,0.0935103553849509,0.638059676149529,0.523434834285756,0.624670897160883
"ENSG00000165886",406.61424665738,0.614568607734627,0.109549334179263,5.60997118183271,2.02360309830247e-08,1.1267349733688e-07
"ENSG00000120053",703.757717568389,-0.406879986014476,0.101840208699607,-3.99527839946429,6.461827430498e-05,0.00021747133782486
"ENSG00000165644",657.370613061078,0.396884123659364,0.112674513718672,3.52239482169245,0.000427666702861962,0.00124073097074049
"ENSG00000119986",1821.6489418688,0.130876922948682,0.0890920509700492,1.46900785786916,0.141830657911259,0.217515045993816
"ENSG00000119929",473.337852102668,-0.235776817413281,0.0989057895588837,-2.38385253749894,0.0171324659585484,0.0351719448207847
"ENSG00000052749",1212.72691045528,-0.317549621349971,0.0945809470414816,-3.35743753137404,0.000786685176297673,0.00217347313590792
"ENSG00000177613",700.388618758539,-0.191913238731899,0.0894487470473077,-2.14551064231676,0.0319120414491073,0.0608073113459729
"ENSG00000180628",856.948437828512,-0.5196955478205,0.114098906845783,-4.55478112969939,5.2440149971134e-06,2.09929024316653e-05
"ENSG00000213390",173.588856465975,-0.303048919817633,0.14808146219683,-2.04650140079532,0.0407070647871594,0.0752556712083835
"ENSG00000166171",218.298982437553,0.250972983596716,0.141265071560292,1.77661031721915,0.0756323769580564,0.128109588227343
"ENSG00000166169",592.275644281413,-0.379775162116498,0.0966036065119929,-3.93127312559858,8.44972114917341e-05,0.000278203174991102
"ENSG00000165669",499.807028343525,-0.155552924439982,0.126755741225223,-1.22718642119406,0.219752531874475,0.312907521926527
"ENSG00000287077",13.3748603104654,-0.263132137889112,0.484581083742111,-0.543009512168964,0.587123253163956,0.680733000803262
"ENSG00000107829",806.090928329913,-0.88838073232467,0.100478582256551,-8.84149350412188,9.44474985570604e-19,1.28357387057687e-17
"ENSG00000019995",329.079684238048,-0.110386880736917,0.112986111494267,-0.97699513043705,0.328571563148089,0.432983973488458
"ENSG00000155265",335.317935666144,1.40267657779778,0.117341025613354,11.9538462397601,6.19885068612494e-33,1.80584214478932e-31
"ENSG00000198018",523.053378232898,0.376449224680057,0.105433190874782,3.57050015803037,0.000356300239360376,0.00105059803596461
"ENSG00000148843",1555.10561162856,-0.0995985701489874,0.0926127993787737,-1.07542986301108,0.282182317725857,0.38325665039821
"ENSG00000107581",7726.79674774899,-0.0285123114679998,0.0638357613558869,-0.446651075547491,0.655127011629472,0.738104009473741
"ENSG00000185875",270.635806110292,-0.04594905184214,0.12687892181352,-0.362148820193111,0.71724082286316,0.788797652925074
"ENSG00000072422",991.641946801376,-0.0326916191831698,0.0858994696014297,-0.380579988850429,0.703514932392198,0.778056794939227
"ENSG00000065618",18.5125391915979,-0.25228546544024,0.408569933636573,-0.617484167752418,0.536915420903691,0.636665812365412
"ENSG00000120029",587.054144946891,-0.212388324606634,0.0971093994700864,-2.18710367652988,0.0287349563161067,0.05553494160107
"ENSG00000204172",134.62297131847,-0.332139946235438,0.170720728383254,-1.94551622044285,0.0517128794261536,0.0928098062312434
"ENSG00000171314",1282.57944335736,0.0495909871540388,0.0820562017339773,0.604353919705066,0.545608365108792,0.644215844857461
"ENSG00000095596",23.4236392898932,1.73004126701576,0.406145662992317,4.25965712466192,2.04740732082402e-05,7.46651154616076e-05
"ENSG00000156671",707.077925652505,-0.0569088005762556,0.0960318035233157,-0.592603684282974,0.55344641286879,0.651311026744024
"ENSG00000249456",54.4224871808823,-0.30057417802038,0.265802070975002,-1.13081954898932,0.2581310501127,0.356416112079966
"ENSG00000148841",853.195363609966,-0.252775402338919,0.0902716643583679,-2.80016330855971,0.00510767592986966,0.0119395773578333
"ENSG00000138346",403.480203308401,-0.550526452879449,0.106728911274765,-5.15817547751576,2.49367859782112e-07,1.21008597141208e-06
"ENSG00000227351",18.5575160107478,-1.56722303995838,0.433623910466942,-3.61424497618395,0.000301224147040178,0.000900524475903908
"ENSG00000171811",36.4356933950634,1.60488318074894,0.313834501654304,5.1137882300677,3.15761343392336e-07,1.51004044808251e-06
"ENSG00000196932",20.7606538646524,-0.272155690022838,0.395736794963675,-0.687718942202025,0.491629789142452,0.595304962912761
"ENSG00000108100",1309.55837431742,-0.110749813197659,0.0772468134265771,-1.43371368066757,0.151653986519252,0.230479190451223
"ENSG00000119979",564.849131826306,0.202531524215332,0.101906035450188,1.98743404471202,0.0468743180870191,0.0852304731289448
"ENSG00000151893",1427.72400401074,0.465756167570897,0.0792873634301182,5.8742799283697,4.24685231041696e-09,2.52066574206721e-08
"ENSG00000181274",322.19776814568,-0.523249716682214,0.120090295812943,-4.3571357130908,1.31775566493313e-05,4.95792073158326e-05
"ENSG00000107560",402.361677755039,-0.685705370717045,0.121684192100078,-5.6351228444948,1.74933592998587e-08,9.79965071533017e-08
"ENSG00000151553",705.577023091141,-0.0752260514653279,0.0979502312036843,-0.768002796327226,0.442485523591087,0.548120422138459
"ENSG00000189319",528.418916390535,-0.130763030981745,0.0953616751251162,-1.37123252931727,0.170302480791259,0.253554377316591
"ENSG00000148737",614.656347620833,0.0384109459952207,0.0923427218175365,0.415960730192882,0.677438739045577,0.756660436301947
"ENSG00000213185",83.5952996545588,-0.298874089416169,0.210613530092564,-1.41906405198572,0.155880343080294,0.235598607580331
"ENSG00000273599",71.5117678108331,-0.0608105377143657,0.216473794591953,-0.280914083984123,0.778776297988836,0.837897391516312
"ENSG00000138152",20.1573130744392,-0.293970690742375,0.39710972676482,-0.740275724639889,0.459132707596539,0.564017300074594
"ENSG00000065154",1275.66770025259,0.492413090292927,0.0761767441806733,6.46408684945945,1.01912331037751e-10,7.15066416006734e-10
"ENSG00000170430",159.506387445948,0.250793895685297,0.148350485171231,1.69054988526544,0.0909228029895053,0.150090143994595
"ENSG00000156398",178.084969320143,0.231783619794368,0.144556561126094,1.60341127368261,0.108843883679821,0.174362046287788
"ENSG00000148735",18.5882657953886,-1.49592146018483,0.439157476303147,-3.40634405857685,0.000658391504497862,0.00184679822431887
"ENSG00000148824",460.301154632405,0.0597809892300862,0.111437040898877,0.536455282264127,0.591643933397986,0.684582364418464
"ENSG00000095574",222.631389883484,-0.243937986259668,0.136418734923028,-1.78815605054031,0.0737508346999372,0.125299587724068
"ENSG00000166272",1227.02502567628,-0.15131861698282,0.0858342245019256,-1.76291703992066,0.0779144826586316,0.131426556055401
"ENSG00000107949",934.484550820702,-0.127492142602555,0.0859123143730785,-1.4839798407585,0.137814268782311,0.21241753345464
"ENSG00000068383",441.802405757214,0.482957935366813,0.105595005128325,4.57368163181482,4.79227860070437e-06,1.93219181105109e-05
"ENSG00000277687",13.8404779773091,0.451656177693724,0.470528259827481,0.959891713750251,0.337109717010333,0.442085542974988
"ENSG00000182022",887.22152331942,0.0858630742752668,0.0843933617391308,1.01741502537462,0.308956037185249,0.412223531396566
"ENSG00000138162",2175.28656150474,-0.925551251976492,0.0724315542297869,-12.7782878859704,2.16789303603975e-37,7.98095643014632e-36
"ENSG00000148702",170.784276564546,-4.05361240904324,0.240138946138913,-16.8802789977197,6.28471106099037e-64,5.5387983845597e-62
"ENSG00000278484",7.83893880583812,-5.36450120553871,1.28381735700341,-4.17855482033684,2.93367288361668e-05,0.000104368179039982
"ENSG00000107902",360.001651507041,0.469239360277635,0.115628529807746,4.05816247130215,4.94603542426392e-05,0.000170468730304968
"ENSG00000089876",1210.52650064293,-0.0355088390555805,0.0816633019523405,-0.434820025723474,0.66369306793061,0.744759576185425
"ENSG00000166033",1681.77496929917,0.574522648871148,0.0820718087020506,7.0002435422968,2.5551794967276e-12,2.08549495874166e-11
"ENSG00000148773",4539.66949219478,-0.565761588788067,0.0803078142514202,-7.04491330092528,1.85577019599932e-12,1.53766333904028e-11
"ENSG00000165650",4167.46827133322,0.140757755596694,0.0795872531677117,1.76859672867563,0.0769611970811074,0.130019642662922
"ENSG00000203791",192.70808189354,-0.0780705971659925,0.154909856697927,-0.503974368256177,0.614279388991835,0.704050925314123
"ENSG00000077147",5119.9448569782,-0.100964294645417,0.0785072940857376,-1.28604986098685,0.198425660856923,0.287614155501649
"ENSG00000171307",899.679664922065,-0.240988110716892,0.0841050399969513,-2.86532306180019,0.00416584004978685,0.00994036768341044
"ENSG00000183605",471.978705550767,-0.654484222150709,0.105010483749213,-6.23256077663402,4.58871419723736e-10,3.02733696566321e-09
"ENSG00000175470",649.56218925839,0.376412461102232,0.0908085341547182,4.14512209238954,3.39632698495374e-05,0.000119801709899824
"ENSG00000177640",42.2931744524105,0.214370145377773,0.277004050816253,0.773888124545776,0.438996952853155,0.54480455353727
"ENSG00000188916",7.45330471722434,-0.307478017276866,0.678479171872699,-0.453187113214078,0.650414011137056,0.734419858570055
"ENSG00000234134",21.825657457256,0.0611560707120186,0.375415059244725,0.162902550672993,0.870595162510399,0.906514150265472
"ENSG00000260917",168.647285388617,0.203342506618588,0.155216788350662,1.31005485153578,0.190177280337927,0.277543994471592
"ENSG00000120008",1511.99731504089,-0.153188517644235,0.0757303937606187,-2.02281422342077,0.0430923046834811,0.0791537596554469
"ENSG00000165672",5041.0546455369,-0.168338583110853,0.0633927322989075,-2.65548710405962,0.00791939614630674,0.0176559937080686
"ENSG00000171311",585.229544702507,-0.118417146698801,0.0965625139017475,-1.22632626175506,0.220075922470577,0.313265751457017
"ENSG00000169129",775.817525653532,0.893659520414309,0.0907187284085103,9.85088234912335,6.79448385399817e-23,1.20860084864697e-21
"ENSG00000236991",16.2610383832586,-0.371201463075464,0.441039101547115,-0.84165204802325,0.399982746478346,0.507154061526594
"ENSG00000188613",221.622563358184,2.11812932494222,0.152849318739022,13.8576301315334,1.14388907018414e-43,5.42414790073728e-42
"ENSG00000203780",88.102987636842,0.780805965657308,0.199999959972966,3.90403060962038,9.46038078669144e-05,0.000308682955736286
"ENSG00000196177",772.079109702482,0.283586044035906,0.0975242118491589,2.90785271327832,0.00363919693417995,0.00878583100462646
"ENSG00000203867",454.334026764239,0.935251459835292,0.103600455797972,9.02748402631638,1.75663948487673e-19,2.49214300903243e-18
"ENSG00000108039",1022.69368960745,0.190178274029159,0.0837754186766028,2.27009637234166,0.0232017363957615,0.0459609830975182
"ENSG00000165646",24.5563287389159,0.286141912154512,0.371631195474822,0.769962036660882,0.441322412468967,0.547010483226578
"ENSG00000165660",337.986251103815,-0.387898873705454,0.113684676217403,-3.41205944909991,0.000644740505396742,0.00181025290734886
"ENSG00000187164",1398.61947680483,0.274339714771979,0.0880503814202094,3.11571296281758,0.00183500794090987,0.00471936456431499
"ENSG00000272933",165.394064647643,-0.446878878901142,0.167031671175039,-2.6754140442793,0.00746370095844287,0.016719461435553
"ENSG00000107518",190.116208487456,1.47178464546973,0.149617837514801,9.83695974969645,7.80333026831447e-23,1.38101534667432e-21
"ENSG00000165752",657.253658594348,0.237365689217181,0.0946104511198304,2.50887387606409,0.0121116720526536,0.0257836619883867
"ENSG00000188690",1625.30972464556,0.268620062335131,0.0768868357963055,3.4937068166881,0.000476363848278153,0.00136899689599041
"ENSG00000154473",2240.29470920646,-0.495387675264594,0.0698280646830713,-7.09439216900842,1.29921228906866e-12,1.09522968329701e-11
"ENSG00000175029",1784.26972557453,-0.0585526696424764,0.0725700175998946,-0.806843812072625,0.419756473921411,0.526657353316697
"ENSG00000119965",194.869126090421,-0.568597683309356,0.139174631462698,-4.08549803461671,4.3982372879697e-05,0.000152947869021664
"ENSG00000107938",561.156947789511,0.0215548717157373,0.0998198483451144,0.215937732556095,0.829036284550199,0.875071568195075
"ENSG00000277879",70.4830250929082,0.144214309654429,0.214559855290446,0.672140226135071,0.501494429853776,0.604534816844687
"ENSG00000254536",70.8323714851854,-0.407812059821747,0.223726149264387,-1.82281803518559,0.0683309552441847,0.117348210708692
"ENSG00000198873",256.852103353238,0.939345799336352,0.126957542163259,7.39889716932622,1.37320134012857e-13,1.26317150159429e-12
"ENSG00000119946",1695.79260097444,0.0200602102248423,0.0758212758216212,0.264572311761628,0.791338952242164,0.847117644109304
"ENSG00000224023",16.2186200590378,-0.614226576080008,0.458489776120971,-1.33967344108878,0.180351535762985,0.265827713410262
"ENSG00000075290",10.4445886035237,1.43833619353966,0.565737667518768,2.54240839194598,0.0110091456015751,0.0236763114059016
"ENSG00000265763",98.6148469292606,0.930053140055849,0.19728451904767,4.71427329698952,2.42574905116719e-06,1.02790968778211e-05
"ENSG00000148908",273.510880581641,0.534806889003554,0.119669583840152,4.46902940448025,7.85753296005021e-06,3.05580454987466e-05
"ENSG00000148704",25.7100258020639,0.114859187162879,0.341363130251516,0.336472152333061,0.736514847877678,0.80462809083343
"ENSG00000198825",330.448769754251,0.543380690858159,0.127302707869479,4.26841423840941,1.96867488339092e-05,7.20045623876997e-05
"ENSG00000095485",560.477658426826,-0.327143369278217,0.097957362352595,-3.33965065433952,0.000838838385438315,0.00230697081574446
"ENSG00000165832",738.324953898384,-0.330422332048418,0.110201515598005,-2.99834653140106,0.00271448831057099,0.00673436137978858
"ENSG00000148700",617.667457954404,0.202347343166089,0.100623388663008,2.01093747541894,0.0443320613466222,0.0811916950565237
"ENSG00000107554",1399.07678596455,0.0820436788239982,0.0900917024226018,0.910668536810949,0.36247004670892,0.468006090645257
"ENSG00000155229",1653.12746172893,0.389301022978894,0.0870612560186834,4.47157600041228,7.76452558906157e-06,3.02367711513333e-05
"ENSG00000138175",865.152899862422,0.275508953865312,0.0847956539479794,3.24909286075359,0.00115773677441104,0.00309001326299675
"ENSG00000188316",17.6072249849425,0.47116861165853,0.413712139715653,1.13888031417779,0.254753077429462,0.352812793741596
"ENSG00000196865",750.717472288906,-0.542278354629859,0.104960018664466,-5.16652303924798,2.38488817290558e-07,1.16052143383163e-06
"ENSG00000182010",113.957859145104,-0.318754159011446,0.187348382352684,-1.70139797850717,0.0888682806448254,0.14719995227833
"ENSG00000155287",340.609669274169,-0.240952129914157,0.128910688465857,-1.86914004402338,0.0616033330982129,0.107551592052408
"ENSG00000198924",293.148131282595,-0.574942306943449,0.121556096977983,-4.72985165892244,2.2468394909292e-06,9.57678288146425e-06
"ENSG00000107566",1362.35218607975,0.228718526961959,0.0758120366708126,3.01691574327556,0.00255360779932145,0.00636577944259419
"ENSG00000065621",87.8288469257481,0.605710100054779,0.194854085469846,3.10853169228784,0.00188019479562182,0.00482349297024416
"ENSG00000240291",32.8552581178155,0.571835075088978,0.332461976410553,1.72000143072851,0.085432181513794,0.142210394678594
"ENSG00000148498",4611.2824220478,0.453167492254352,0.0687035701210342,6.59598171472039,4.22450993232963e-11,3.07285111793047e-10
"ENSG00000239148",11.6352190719986,0.759353155115314,0.512671206143177,1.48116989215744,0.138561307036981,0.213387592250933
"ENSG00000238840",15.4539334125949,0.68057205048365,0.457178650250038,1.48863480416558,0.13658356146317,0.210825576959957
"ENSG00000221184",16.1957576710311,0.0976143143382086,0.436914434891388,0.223417462420243,0.823210614736891,0.870554828626068
"ENSG00000148814",163.605599660297,-0.323499039973646,0.148850015126024,-2.17332218407741,0.0297560769698942,0.0572421500523265
"ENSG00000171813",600.425383293362,0.0931092582890081,0.0973468690469815,0.956468956840017,0.338835360762195,0.443861350146408
"ENSG00000234311",41.2875969570408,-2.3960713996186,0.335830255991913,-7.1347692974879,9.69496283398523e-13,8.2682768052198e-12
"ENSG00000180066",90.9301444923343,-1.83267652670379,0.213989708339304,-8.56432087751569,1.08714694792696e-17,1.39285713959805e-16
"ENSG00000077150",644.345834657491,0.556506742393991,0.0913328233634126,6.0931735371812,1.1069394991064e-09,7.01383233820142e-09
"ENSG00000059915",77.9173198054865,0.559407266491978,0.206232161601162,2.71251225875153,0.00667753114542208,0.0151623836678745
"ENSG00000107874",1212.261192779,0.192238929736345,0.0821533185361451,2.34000200067105,0.0192836365900084,0.03905971659845
"ENSG00000269609",101.843381448825,-0.752177737393588,0.188003050913429,-4.00088048432762,6.31072273860805e-05,0.000212837479297856
"ENSG00000138111",185.771060315254,-0.148216112634795,0.143026344737659,-1.03628539837647,0.300069016147889,0.402661052889931
"ENSG00000138107",2435.61115457218,0.149832485519562,0.0851037453541687,1.76058626910035,0.0783084543248197,0.131976292057959
"ENSG00000231920",15.3494344561124,-0.338085255455515,0.440884602407272,-0.766833891702131,0.443180282948991,0.548773942482318
"ENSG00000122861",1534.98426097411,0.126881050393752,0.0841556967729328,1.50769413431511,0.131632827464953,0.204595425248369
"ENSG00000222047",16.0333135764959,0.0340674318867642,0.4399962291557,0.0774266451149718,0.93828414466581,0.955087109865156
"ENSG00000148677",247.009551671491,1.11306792953846,0.128659160923333,8.65129168844595,5.09197694289764e-18,6.62108775361876e-17
"ENSG00000285803",14.9908511849979,0.112010878112562,0.490894172558161,0.228177241397769,0.819508453514385,0.86806012588479
"ENSG00000099290",417.505107087833,-0.479868086798775,0.103716138236128,-4.62674464128495,3.71458038410463e-06,1.52588106644599e-05
"ENSG00000225137",10.0982475187607,0.0916594628279494,0.546866506419276,0.167608478032617,0.866891301055885,0.903598013256995
"ENSG00000138311",61.4775482896736,1.19107242099087,0.249423992845132,4.77529209361348,1.79446599040453e-06,7.75084938924728e-06
"ENSG00000181915",767.130200521849,-0.00181784639129461,0.0881346004801254,-0.0206257971488115,0.983544161692394,0.988301602069116
"ENSG00000230109",38.2311964266894,2.34092672324999,0.33329058105885,7.02368100476457,2.16097878703498e-12,1.77705371506882e-11
"ENSG00000204682",387.924202557239,0.334022602070048,0.10865590883691,3.07413196065949,0.00211116027839845,0.00535539276901483
"ENSG00000180592",83.6501300938914,1.39580028362805,0.208637623450659,6.69006989507883,2.230640303213e-11,1.65707421417909e-10
"ENSG00000165806",518.436051189981,0.35989532733032,0.0978086264696389,3.67958676366891,0.000233612199339875,0.000711560984199829
"ENSG00000151929",1474.18153941485,0.375056241628494,0.0794898413518713,4.71829148542721,2.37833565238771e-06,1.00953435013781e-05
"ENSG00000035403",4815.77337491144,0.69066165152012,0.0699557345159651,9.87283824977207,5.45974621129215e-23,9.78157817115483e-22
"ENSG00000107882",455.653578678512,0.442119572173299,0.108436294595596,4.07722869747758,4.55756602788776e-05,0.000157827996004448
"ENSG00000014919",1085.83617888528,0.2479466375463,0.0878219033300286,2.82328927231893,0.00475336622722002,0.0111923142173781
